id	bibtex_string
2172	"@article{ref2172, 
 author  =  {Dao P and Montani D and Duong-Quy S and Dinh-Xuan A T} , 
 year  =  {2006} , 
 title  =  {“Signalisation cellulaire et physiopathologie de l’hypertension artérielle pulmonaire,�} , 
 booktitle  =  {Revue des Maladies Respiratoires} , 
 volume  =  {23(1} , 
 pages  =  {3 -- 75</fpage> - <lpage>3</fpage> - <lpage>83} 
 }"
2172	"@article{ref2172, 
 author  =  {Dao P., D and Montani S and Duong-Quy A.T and Dinh-Xuan} , 
 title  =  {“Signalisation Cellulaire et Physiopathologie de L’hypertension Artérielle Pulmonaire.�} , 
 booktitle  =  {Revue des Maladies Respiratoires} , 
 volume  =  {23} , 
 issue  =  {1 (February} , 
 year  =  {2006} , 
 pages  =  {3 -- 75</fpage> - <lpage>3</fpage> - <lpage>83} , 
 url  =  {http://dx.doi.org/10.1016/s0761-8425(06)73418-0} 
 }"
2172	"@article{ref2172, 
 author  =  {Dao Dinh-Xuan A. T and Signalisationn} , 
 title  =  {Cellulaire et Physiopathologie de L’hypertension Artérielle Pulmonaire} , 
 booktitle  =  {Revue des Maladies Respiratoires} , 
 year  =  {2006} , 
 volume  =  {23} , 
 pages  =  {3 -- 75</fpage> - <lpage>3</fpage> - <lpage>83} 
 }"
2173	"@article{ref2173, 
 author  =  {Rapport Nigel and Livingston} , 
 given-names  =  {Eric} , 
 title  =  {“An Anthropology of Reading.” The} , 
 booktitle  =  {Journal of the Royal Anthropological Institute} , 
 volume  =  {3} , 
 issue  =  {4} , 
 year  =  {December 1997)} , 
 pages  =  {791 --} , 
 identifier  =  {doi:10.2307/3034050} 
 }"
2173	"@article{ref2173, 
 author  =  {Rapport N and Livingston E} , 
 title  =  {An Anthropology of Reading} , 
 booktitle  =  {The Journal of the Royal Anthropological Institute} , 
 year  =  {1997} , 
 volume  =  {3} , 
 pages  =  {791 --} 
 }"
2173	"@article{ref2173, 
 author  =  {Rapport E and Livingston} , 
 title  =  {“An Anthropology of Reading.,” The} , 
 booktitle  =  {Journal of the Royal Anthropological Institute} , 
 volume  =  {3} , 
 issue  =  {4} , 
 pages  =  {791 --} , 
 year  =  {1997} 
 }"
2174	"@article{ref2174, 
 author  =  {Abusag M and Arboleda V and Arnold A and Assi� G and Beckers A and Bell G and I., Bertagna X and Bertherat J and Brierley G. V. and Cantara S and Carmody D and Christensen J. H. and Clément K and Cummings S and Daly A. F. and Deladoëy J and Dreijerink K and M., Dubern B and Dumitrescu A. M. and Ehrmann D. A. and Evans D and B., Favus M. J. and Garg A and Geurts J. L. and Grasberger H and Greeley S. A. W. and Groussin L and Höppener J. W. and Hoffman L and Holick M. F. and Huang E. S. and Huvenne H and Hwa V and Jones A. L. and Joseph L. J. and Kahaly G. J. and Koren D and Lauter K and Lips C. J. and McPhaul M. J. and Naylor R and N S and Pacini F and Palladino A and Philipson L. H. and Pohlenz} , 
 year  =  {2016} , 
 title  =  {“List of Contributors,�} , 
 booktitle  =  {Genetic Diagnosis of Endocrine Disorders} , 
 pages  =  {i -- } 
 }"
2174	"@article{ref2174, 
 author  =  {Abusag Milad} , 
 title  =  {“List of Contributors� Genetic Diagnosis of Endocrine Disorders ix} , 
 year  =  {2016} , 
 url  =  {<http://dx.doi.org/10.1016/b978-0-12-800892-8.00035-x>} 
 }"
2175	"@article{ref2175, 
 author  =  {Hehir M. P. and D’Alton M. E. and Malone F. D. and Berkowitz R. L} , 
 year  =  {2017 doi:10.1016/j.ejogrb.2017.02.031} , 
 title  =  {Patientt safety: A comparison of systems to improve outcomes} , 
 booktitle  =  {European Journal of Obstetrics & Gynecology and Reproductive Biology} , 
 volume  =  {211} , 
 pages  =  {230 -- 231} 
 }"
2175	"@article{ref2175, 
 author  =  {Hehir Mark P} , 
 title  =  {“Patient safety: A comparison of systems to improve outcomes�} , 
 year  =  {2017} , 
 volume  =  {211 230} , 
 booktitle  =  {European Journal of Obstetrics & Gynecology and Reproductive Biology} , 
 note  =  {online: <http://dx.doi.org/10.1016/j.ejogrb.2017.02.031>} 
 }"
2175	"@article{ref2175, 
 author  =  {Hehir Mark P. and Mary E and D’Alton, Fergal D and Malone Richard L. Berkowitz} , 
 year  =  {2017} , 
 title  =  {“Patient Safety: A Comparison of Systems to Improve Outcomes.�} , 
 booktitle  =  {European Journal of Obstetrics & Gynecology and Reproductive Biology} , 
 pages  =  {211 -- 230</fpage> - <lpage>31} 
 }"
2176	"@article{ref2176, 
 author  =  {Stankovic} , 
 title  =  {“Combined Steam-Turbine Power Producing Concept With Recirculating Steam Compressor,�} , 
 volume  =  {3} , 
 booktitle  =  {Turbo Expo} , 
 year  =  {2007, 2007} 
 }"
2176	"@article{ref2176, 
 author  =  {Stankovic B and Combined} , 
 title  =  {Steam-Turbine Power Producing Concept With Recirculating Steam Compressor} , 
 volume  =  {3} , 
 booktitle  =  {Turbo Expo} , 
 year  =  {2007. 2007} , 
 identifier  =  {doi:10.1115/gt2007-28090} 
 }"
2176	"@article{ref2176, 
 author  =  {Stankovic} , 
 title  =  {Branko. “Combined Steam-Turbine Power Producingg Concept With Recirculating Steam Compressor.�} , 
 volume  =  {3} , 
 booktitle  =  {Turbo Expo} , 
 year  =  {2007 (2007)} , 
 url  =  {http://dx.doi.org/10.1115/gt2007-28090} 
 }"
2177	"@article{ref2177, 
 author  =  {Ruiz-Gutiérrez, Lourdes} , 
 title  =  {“El Sistema Nacional de Ciencia, Tecnología e Innovación en Cuba� 1:1 AMBIENS} , 
 year  =  {2015} , 
 booktitle  =  {Revista Iberoamericana Universitaria en Ambiente, Sociedad y Sustentabilidad} , 
 volume  =  {111} , 
 pages  =  {h -- 10</fpage> - <lpage>22395</fpage> - <lpage>1</fpage> - <lpage>1</fpage> - <lpage>5} 
 }"
2177	"@article{ref2177, 
 author  =  {Ruiz-Gutiérrez L} , 
 year  =  {2015} , 
 title  =  {El Sistema Nacional de Ciencia, Tecnología e Innovación en Cuba. AMBIENS} , 
 booktitle  =  {Revista Iberoamericana Universitaria En Ambiente, Sociedad y Sustentabilidad} , 
 volume  =  {1(1} , 
 pages  =  {111 -- 124} , 
 identifier  =  {doi:10.22395/ambiens.v1n1a5} 
 }"
2177	"@article{ref2177, 
 author  =  {Ruiz-Gutiérrez, Lourdes} , 
 title  =  {“El Sistema Nacional de Ciencia, Tecnología e Innovación En Cuba.” AMBIENS} , 
 booktitle  =  {Revista Iberoamericana Universitaria En Ambiente, Sociedad y Sustentabilidad} , 
 volume  =  {1} , 
 issue  =  {1} , 
 year  =  {2015} , 
 pages  =  {111 -- 124} , 
 note  =  {doi:10.22395/ambiens.v1n1a5} 
 }"
2177	"@article{ref2177, 
 author  =  {Ruiz-Gutiérrez L and El} , 
 title  =  {Sistema Nacional de Ciencia, Tecnología e Innovación En Cuba. AMBIENS} , 
 booktitle  =  {Revista Iberoamericana Universitaria en Ambiente, Sociedad y Sustentabilidad} , 
 year  =  {2015} , 
 volume  =  {1} , 
 pages  =  {111 -- 124} 
 }"
2178	"@article{ref2178, 
 author  =  {G.C} , 
 year  =  {2007} , 
 title  =  {Videolaparoscopic appendectomy: the current outlook} , 
 booktitle  =  {Surgical Endoscopy} , 
 volume  =  {21, 10} , 
 note  =  {Aug. 2007), 1902–1903} 
 }"
2178	"@article{ref2178, 
 author  =  {ROVIARO G. C. and VERGANI C and VAROLI F and FRANCESE M and CAMINITI R and MACIOCCO M} , 
 year  =  {2007 p. 1902–1903} , 
 title  =  {Videolaparoscopic appendectomy: the current outlook} , 
 booktitle  =  {Surgical Endoscopy} , 
 note  =  {18 August 2007. Vol. 21, no. 10} , 
 url  =  {http://dx.doi.org/10.1007/s00464-007-9519-y} 
 }"
2178	"@article{ref2178, 
 author  =  {Roviaro G. C. and C. Vergani F and Varoli M and Francese R and Caminiti M} , 
 title  =  {Maciocco, ‘Videolaparoscopic Appendectomy: The Current Outlook�} , 
 booktitle  =  {Surgical Endoscopy} , 
 volume  =  {21} , 
 year  =  {2007} , 
 identifier  =  {1902–1903} , 
 pages  =  {d -- 10</fpage> - <lpage>1007</fpage> - <lpage>00464</fpage> - <lpage>007</fpage> - <lpage>9519</fpage> - <lpage>} 
 }"
2179	"@article{ref2179, 
 author  =  {P} , 
 year  =  {1989 1989} , 
 title  =  {High-performance liquid chromatographic analysis of β-escin} , 
 booktitle  =  {Journal of Chromatography A} , 
 volume  =  {478, 1} , 
 pages  =  {259 -- 263} 
 }"
2179	"@article{ref2179, 
 author  =  {Pietta P} , 
 year  =  {1989} , 
 title  =  {High-performance liquidd chromatographic analysis of β-escin} , 
 booktitle  =  {Journal of Chromatography A} , 
 volume  =  {478(1} , 
 pages  =  {259 -- 263} , 
 identifier  =  {doi:10.1016/s0021-9673(01)84394-6} 
 }"
2179	"@article{ref2179, 
 author  =  {Pietta P} , 
 title  =  {“High-performance liquid chromatographic analysis of β-escin�} , 
 year  =  {1989} , 
 volume  =  {478:1 259} , 
 booktitle  =  {Journal of Chromatography A} , 
 pages  =  {h -- 10</fpage> - <lpage>1016</fpage> - <lpage>0021</fpage> - <lpage>9673</fpage> - <lpage>01</fpage> - <lpage>84394</fpage> - <lpage>6} 
 }"
2179	"@article{ref2179, 
 author  =  {Pietta P} , 
 title  =  {High-performance liquid chromatographic analysis of β-escin} , 
 booktitle  =  {Journal of Chromatography A} , 
 year  =  {1989;478(1):259–263} , 
 url  =  {http://dx.doi.org/10.1016/s0021-9673(01)84394-6} 
 }"
2180	"@article{ref2180, 
 author  =  {Neubert L and Schreckenberg M} , 
 title  =  {Numerical Simulation of Two-Dimensional Soap Froth} , 
 booktitle  =  {Physica A: Statistical Mechanics and its Applications} , 
 year  =  {1997} , 
 volume  =  {240} , 
 pages  =  {491 -- 502} 
 }"
2181	"@article{ref2181, 
 author  =  {Tsai C and Zeisel R. B} , 
 title  =  {Natural Hybridization of Cyprinid Fishes in Little Patuxent River, Maryland} , 
 booktitle  =  {Chesapeake Science} , 
 year  =  {1969} , 
 volume  =  {10} , 
 pages  =  {69 --} 
 }"
2182	"@article{ref2182, 
 author  =  {Ridgway Whitman H. and Calmes} , 
 given-names  =  {Alan} , 
 booktitle  =  {“NEWS AND ANNOUNCEMENTS.” Historical Methods Newsletter} , 
 volume  =  {6.4} , 
 year  =  {1973} , 
 pages  =  {170 -- 177} , 
 note  =  {Crossref. Web} 
 }"
2182	"@article{ref2182, 
 author  =  {Ridgway Whitman H. and Calmes “NEWS} , 
 given-names  =  {Alan} , 
 title  =  {AND ANNOUNCEMENTS.” Historical} , 
 booktitle  =  {Methods Newsletter} , 
 volume  =  {6} , 
 issue  =  {4} , 
 year  =  {September 1973)} , 
 pages  =  {170 -- 177} , 
 identifier  =  {doi:10.1080/00182494.1973.10594016} 
 }"
2182	"@article{ref2182, 
 author  =  {Ridgway W. H. and Calmes A} , 
 year  =  {1973} , 
 title  =  {NEWS AND ANNOUNCEMENTS} , 
 booktitle  =  {Historical Methods Newsletter} , 
 volume  =  {6(4} , 
 pages  =  {170 -- 177} , 
 identifier  =  {doi:10.1080/00182494.1973.10594016} 
 }"
2182	"@article{ref2182, 
 author  =  {Ridgway WH and Calmes A} , 
 title  =  {NEWS AND ANNOUNCEMENTS. Historical Methods Newsletter} , 
 identifier  =  {1973;6(4):170–177. doi:10.1080/00182494.1973.10594016} 
 }"
2183	"@article{ref2183, 
 author  =  {A Carney} , 
 title  =  {“Femmes paysannes et transformation économique en Gambie,” Genre, changements agraires} , 
 pages  =  {223 -- 241} 
 }"
2183	"@article{ref2183, 
 author  =  {J.A Femmes} , 
 title  =  {paysannes et transformation économique en Gambie. Genre, changements agraires et} , 
 pages  =  {223 -- 241} 
 }"
2183	"@article{ref2183, 
 author  =  {Carney JA} , 
 title  =  {Femmes paysannes et transformation économique en Gambie. Genre, changements agraires et alimentation [Internet].223–241} , 
 url  =  {http://dx.doi.org/10.4000/books.iheid.5269} 
 }"
2183	"@article{ref2183, 
 author  =  {Carney Judith A} , 
 title  =  {“Femmes paysannes et transformation économique en Gambie” Genre, changements agraires} , 
 volume  =  {223} , 
 url  =  {<http://dx.doi.org/10.4000/books.iheid.5269>} 
 }"
2184	"@article{ref2184, 
 author  =  {Editors Multiple} , 
 year  =  {“2007_90.� 1970} , 
 title  =  {PharmaDeals Review} , 
 volume  =  {2100.9999} , 
 note  =  {pag. Crossref. Web} 
 }"
2185	"@article{ref2185, 
 author  =  {Lundstedt S and Götberg A and Lunderquist H and Stridbeck H and Ekberg} , 
 title  =  {“Computed Tomographic Angiography of the Liver Via the Coeliac Axis,�} , 
 booktitle  =  {Acta Radiologica. Diagnosis} , 
 volume  =  {27} , 
 issue  =  {3} , 
 pages  =  {285 -- 292} , 
 year  =  {1986} 
 }"
2185	"@article{ref2185, 
 author  =  {Lundstedt C} , 
 title  =  {“Computed Tomographic Angiography of the Liver Via the Coeliac Axis.�} , 
 booktitle  =  {Acta Radiologica. Diagnosis} , 
 volume  =  {27.3} , 
 year  =  {1986} , 
 pages  =  {285 -- 292} , 
 note  =  {Crossref. Web} 
 }"
2185	"@article{ref2185, 
 author  =  {Lundstedt C} , 
 title  =  {“Computed Tomographic Angiography of the Liver Via the Coeliac Axis�} , 
 year  =  {1986} , 
 volume  =  {27:3 285} , 
 booktitle  =  {Acta Radiologica Diagnosis} , 
 url  =  {<http://dx.doi.org/10.1177/028418518602700306>} 
 }"
2185	"@article{ref2185, 
 author  =  {Lundstedt C and Götberg S and Lunderquist A and Stridbeck H and H} , 
 year  =  {1986} , 
 title  =  {“Computed Tomographic Angiography of the Liver Via the Coeliac Axis,�} , 
 booktitle  =  {Acta Radiologica. Diagnosis} , 
 volume  =  {27(3} , 
 pages  =  {285 -- 292} 
 }"
2186	"@article{ref2186, 
 author  =  {Noor Muhammad and Aslam Waseem Asghar and Khan Akhtar and Hussain “A and New} , 
 title  =  {Modified Halley Method Without Second Derivatives for Nonlinear Equation.�} , 
 booktitle  =  {Applied Mathematics and Computation} , 
 volume  =  {189} , 
 issue  =  {2} , 
 note  =  {June 2007)} , 
 pages  =  {1268 -- 1273} , 
 year  =  {doi:10.1016/j.amc.2006.12.011} 
 }"
2186	"@article{ref2186, 
 author  =  {Noor M. A. and Khan W. A. and Hussain A} , 
 year  =  {2007} , 
 title  =  {A new modified Halley method without second derivatives for nonlinear equation} , 
 booktitle  =  {Applied Mathematics and Computation} , 
 volume  =  {189(2} , 
 pages  =  {1268 -- 1273} , 
 identifier  =  {doi:10.1016/j.amc.2006.12.011} 
 }"
2186	"@article{ref2186, 
 author  =  {A. Noor W. A and Khan A and Hussain} , 
 title  =  {“A new modifiedd Halley method without second derivatives for nonlinear equation,�} , 
 booktitle  =  {Applied Mathematics and Computation} , 
 volume  =  {189} , 
 issue  =  {2} , 
 pages  =  {1268 -- 1273} , 
 year  =  {2007} 
 }"
2187	"@article{ref2187, 
 author  =  {J} , 
 title  =  {Fradkin, “Ultrasonic modeling of an embedded elliptic crack,�} , 
 booktitle  =  {AIP Conference Proceedings} , 
 year  =  {2000} 
 }"
2188	"@article{ref2188, 
 author  =  {Warner W and Lloyd “Parent-Child and Relations.Meyer F and Nimkoff�} , 
 year  =  {1937} , 
 title  =  {42:4 American} , 
 booktitle  =  {Journal of Sociology} , 
 volume  =  {594} , 
 pages  =  {h -- 10</fpage> - <lpage>1086</fpage> - <lpage>217504} 
 }"
2188	"@article{ref2188, 
 author  =  {Warner W and Lloyd “Parent-Child and Relations.Meyer F} , 
 title  =  {Nimkoff.”} , 
 booktitle  =  {American Journal of Sociology} , 
 volume  =  {42.4} , 
 year  =  {1937} , 
 pages  =  {594 -- 594} , 
 note  =  {Crossref. Web} 
 }"
2188	"@article{ref2188, 
 author  =  {Warner W. L} , 
 year  =  {1937} , 
 title  =  {Parent-Child Relations.Meyer F. Nimkoff} , 
 booktitle  =  {American Journal of Sociology} , 
 volume  =  {42(4} , 
 pages  =  {594 -- 594} , 
 identifier  =  {doi:10.1086/217504} 
 }"
2188	"@article{ref2188, 
 author  =  {Warnerr WL and Parent-Child Relations.Meyer F} , 
 title  =  {Nimkoff} , 
 booktitle  =  {American Journal of Sociology} , 
 identifier  =  {1937;42(4):594–594. doi:10.1086/217504} 
 }"
2189	"@article{ref2189, 
 author  =  {Woodbridge Hensleyy C and His Publishers C and Harvey} , 
 title  =  {“Prescott and Gardiner.” The Papers of the Bibliographical Society of} , 
 booktitle  =  {America} , 
 volume  =  {53} , 
 issue  =  {2} , 
 year  =  {June 1959)} , 
 pages  =  {210 -- 212} , 
 url  =  {http://dx.doi.org/10.1086/pbsa.53.2.24299736} 
 }"
2189	"@article{ref2189, 
 author  =  {Woodbridge Hensley C. and His Publishers C and Harvey} , 
 title  =  {‘Prescott and Gardiner’} , 
 booktitle  =  {The Papers of the Bibliographical Society of America} , 
 volume  =  {53} , 
 year  =  {1959} , 
 pages  =  {210 -- 212} 
 }"
2189	"@article{ref2189, 
 author  =  {Woodbridge H. C. and His Publishers C and Harvey} , 
 year  =  {1959} , 
 title  =  {“Prescott and Gardiner,”} , 
 booktitle  =  {The Papers of the Bibliographical Society of America} , 
 volume  =  {53(2} , 
 pages  =  {210 -- 212} 
 }"
2190	"@article{ref2190, 
 author  =  {Foltin A and Rohál M} , 
 title  =  {ikolová, “Policing in the Czech Republic: Evolution and Trends,�} , 
 booktitle  =  {Handbook on Policing in Central and Eastern Europe} , 
 pages  =  {57 -- 80} , 
 year  =  {2013} 
 }"
2191	"@article{ref2191, 
 author  =  {Maassen J and van Nieuwpoort R and Veldema R and Bal HE and Plaat A} , 
 title  =  {An efficient implementation of Java’s remote method invocation} , 
 booktitle  =  {ACM SIGPLAN Notices} , 
 identifier  =  {1999;34(8):173–182. doi:10.1145/329366.301120} 
 }"
2191	"@article{ref2191, 
 author  =  {MAASSEN, Jason VAN and NIEUWPOORT Rob, VELDEMA, Ronald, BAL, Henri E and PLAAT Aske} , 
 year  =  {1999 1999} , 
 title  =  {An efficient implementation of Java’s remote method invocation} , 
 booktitle  =  {ACM SIGPLAN Notices} , 
 note  =  {1 August} , 
 volume  =  {Vol. 34, no. 8} , 
 url  =  {http://dx.doi.org/10.1145/329366.301120} 
 }"
2191	"@article{ref2191, 
 author  =  {Maassen J and van Nieuwpoort R and Veldema R and Bal H. E. and Plaat A} , 
 title  =  {An Efficient Implementation of Java’s Remote Method Invocation} , 
 booktitle  =  {ACM SIGPLAN Notices} , 
 year  =  {1999} , 
 volume  =  {34} , 
 pages  =  {173 -- 182} 
 }"
2192	"@article{ref2192, 
 author  =  {Hopfinger C. M} , 
 year  =  {1912} , 
 title  =  {“Modifications in the Venetian Turpentine Method.” American Midland Naturalist 2(10):249} 
 }"
2192	"@article{ref2192, 
 author  =  {Hopfinger C. M} , 
 title  =  {“Modifications in the Venetian Turpentine Method.�} , 
 booktitle  =  {American Midland Naturalist} , 
 volume  =  {2} , 
 issue  =  {10} , 
 year  =  {July 1912)} , 
 pages  =  {249 --} , 
 url  =  {http://dx.doi.org/10.2307/2992831} 
 }"
2193	"@article{ref2193, 
 author  =  {Meng H} , 
 title  =  {The Swedish Goshawk Trap} , 
 booktitle  =  {The Journal of Wildlife Management [Internet] October;35(4):832} , 
 year  =  {1971} , 
 url  =  {http://dx.doi.org/10.2307/3799794} 
 }"
2193	"@article{ref2193, 
 author  =  {Meng H} , 
 year  =  {1971} , 
 title  =  {The Swedishh Goshawk Trap} , 
 booktitle  =  {The Journal of Wildlife Management} , 
 volume  =  {35(4} , 
 issue  =  {832} , 
 pages  =  {d -- 10</fpage> - <lpage>2307</fpage> - <lpage>3799794} 
 }"
2194	"@article{ref2194, 
 author  =  {Capuano Gaetano, Stefanoo} , 
 title  =  {Rodinó, Luciano D’agostino, and Gabriele Budillon, ‘Evaluation of Heparin Toxicity in the Isolated and Perfused Rat Liver�} , 
 volume  =  {35} , 
 year  =  {1986} , 
 pages  =  {77 -- 81} 
 }"
